NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY		33	-0.36574405	-1.0064199	0.4423408	0.96268064	1.0	1622	tags=18%, list=8%, signal=20%	
GO_INCLUSION_BODY	GO_INCLUSION_BODY		72	-0.31645942	-1.0063258	0.450805	0.9623528	1.0	3738	tags=28%, list=19%, signal=34%	
GO_SODIUM_ION_TRANSPORT	GO_SODIUM_ION_TRANSPORT		160	-0.28027096	-1.0056198	0.4013378	0.96456844	1.0	3581	tags=23%, list=18%, signal=27%	
GO_SMOOTH_MUSCLE_CELL_MIGRATION	GO_SMOOTH_MUSCLE_CELL_MIGRATION		65	-0.32384366	-1.0052315	0.429078	0.9654284	1.0	3082	tags=25%, list=16%, signal=29%	
GO_I_BAND	GO_I_BAND		101	-0.29867867	-1.0051036	0.44210526	0.9652202	1.0	3258	tags=25%, list=17%, signal=30%	
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DRUG	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DRUG		27	-0.38039276	-1.0048207	0.44074073	0.96565646	1.0	3896	tags=33%, list=20%, signal=42%	
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		21	-0.41191527	-1.00482	0.4525043	0.9649265	1.0	3430	tags=29%, list=17%, signal=35%	
GO_REGULATION_OF_LIPID_TRANSPORT	GO_REGULATION_OF_LIPID_TRANSPORT		85	-0.30815667	-1.0047415	0.4537522	0.9645051	1.0	4119	tags=33%, list=21%, signal=42%	
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		132	-0.28709856	-1.00473	0.43633276	0.9638319	1.0	4599	tags=36%, list=23%, signal=46%	
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD	GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD		32	-0.36958468	-1.0045817	0.43818182	0.96371347	1.0	2016	tags=13%, list=10%, signal=14%	
GO_T_CELL_MEDIATED_CYTOTOXICITY	GO_T_CELL_MEDIATED_CYTOTOXICITY		40	-0.3523337	-1.0045676	0.45454547	0.96303475	1.0	753	tags=13%, list=4%, signal=13%	
GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION		41	-0.34830728	-1.0044625	0.4608379	0.9627516	1.0	2794	tags=22%, list=14%, signal=26%	
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY		301	-0.2614296	-1.0043181	0.43535188	0.96265864	1.0	4792	tags=31%, list=24%, signal=40%	
GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS		17	-0.4067308	-1.0040563	0.4383057	0.9630316	1.0	2507	tags=35%, list=13%, signal=40%	
GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		37	-0.3574322	-1.0039318	0.431694	0.9628394	1.0	4270	tags=32%, list=22%, signal=41%	
GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING		20	-0.402281	-1.0037628	0.47237077	0.9628012	1.0	1184	tags=20%, list=6%, signal=21%	
GO_DOPAMINERGIC_NEURON_DIFFERENTIATION	GO_DOPAMINERGIC_NEURON_DIFFERENTIATION		24	-0.38963258	-1.0036715	0.4448463	0.96242887	1.0	1844	tags=21%, list=9%, signal=23%	
GO_TELENCEPHALON_DEVELOPMENT	GO_TELENCEPHALON_DEVELOPMENT		207	-0.27222115	-1.0035369	0.41086587	0.96224415	1.0	3554	tags=25%, list=18%, signal=30%	
GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		19	-0.40526202	-1.0031352	0.45567375	0.9631731	1.0	1692	tags=26%, list=9%, signal=29%	
GO_SIGNALING_ADAPTOR_ACTIVITY	GO_SIGNALING_ADAPTOR_ACTIVITY		96	-0.29915473	-1.0030209	0.43053174	0.96290076	1.0	2397	tags=20%, list=12%, signal=22%	
GO_RESPONSE_TO_ZINC_ION	GO_RESPONSE_TO_ZINC_ION		42	-0.34682786	-1.0029783	0.43253234	0.96234584	1.0	3222	tags=24%, list=16%, signal=28%	
GO_REGULATION_OF_BINDING	GO_REGULATION_OF_BINDING		345	-0.25918835	-1.0028265	0.43719414	0.9622491	1.0	2577	tags=17%, list=13%, signal=20%	
GO_ACETYLTRANSFERASE_ACTIVITY	GO_ACETYLTRANSFERASE_ACTIVITY		101	-0.30021626	-1.0028158	0.42602494	0.9615655	1.0	4715	tags=36%, list=24%, signal=47%	
GO_GLOMERULAR_EPITHELIUM_DEVELOPMENT	GO_GLOMERULAR_EPITHELIUM_DEVELOPMENT		18	-0.42628002	-1.0026635	0.46630237	0.9614545	1.0	2375	tags=22%, list=12%, signal=25%	
GO_RESPONSE_TO_NUTRIENT	GO_RESPONSE_TO_NUTRIENT		190	-0.27197355	-1.0026368	0.45295057	0.96084994	1.0	4320	tags=28%, list=22%, signal=36%	
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_POSITIVE_REGULATION_OF_AXONOGENESIS		76	-0.31534302	-1.0023992	0.4540728	0.9611123	1.0	1854	tags=17%, list=9%, signal=19%	
GO_EMBRYONIC_ORGAN_DEVELOPMENT	GO_EMBRYONIC_ORGAN_DEVELOPMENT		367	-0.25635788	-1.0022513	0.4456522	0.960999	1.0	2940	tags=19%, list=15%, signal=22%	
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		25	-0.38231236	-1.0021324	0.44741532	0.960744	1.0	6861	tags=52%, list=35%, signal=80%	
GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		214	-0.2720143	-1.0021223	0.43678162	0.9600624	1.0	4230	tags=27%, list=22%, signal=34%	
GO_LYSOSOMAL_LUMEN	GO_LYSOSOMAL_LUMEN		90	-0.30531827	-1.0019367	0.4375	0.96012324	1.0	4409	tags=33%, list=22%, signal=43%	
GO_GLUTAMATE_RECEPTOR_BINDING	GO_GLUTAMATE_RECEPTOR_BINDING		36	-0.3543196	-1.0019008	0.43501806	0.959534	1.0	1613	tags=17%, list=8%, signal=18%	
GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		39	-0.35014445	-1.0018955	0.41651377	0.95883894	1.0	2950	tags=28%, list=15%, signal=33%	
GO_ACTIN_FILAMENT_BASED_MOVEMENT	GO_ACTIN_FILAMENT_BASED_MOVEMENT		114	-0.29117444	-1.0018637	0.4527027	0.9582469	1.0	3131	tags=17%, list=16%, signal=20%	
GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION		313	-0.2599158	-1.0009106	0.4317817	0.961395	1.0	4482	tags=27%, list=23%, signal=34%	
GO_FORMATION_OF_PRIMARY_GERM_LAYER	GO_FORMATION_OF_PRIMARY_GERM_LAYER		103	-0.29779541	-1.0007942	0.4440367	0.96111447	1.0	2057	tags=15%, list=10%, signal=16%	
GO_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	GO_BASE_CONVERSION_OR_SUBSTITUTION_EDITING		19	-0.407062	-1.0007372	0.4490161	0.9606481	1.0	3623	tags=26%, list=18%, signal=32%	
GO_SMALL_GTPASE_BINDING	GO_SMALL_GTPASE_BINDING		406	-0.253379	-1.000623	0.4375	0.9604035	1.0	4460	tags=27%, list=23%, signal=34%	
GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		50	-0.3340037	-1.0004736	0.45913044	0.9603027	1.0	3915	tags=30%, list=20%, signal=37%	
GO_MIDBRAIN_DEVELOPMENT	GO_MIDBRAIN_DEVELOPMENT		71	-0.31260693	-1.0004231	0.42984015	0.95980394	1.0	2119	tags=20%, list=11%, signal=22%	
GO_PROTEIN_TYROSINE_KINASE_BINDING	GO_PROTEIN_TYROSINE_KINASE_BINDING		84	-0.3055071	-1.0003135	0.4245283	0.9595301	1.0	4027	tags=30%, list=21%, signal=37%	
GO_SYNAPSIS	GO_SYNAPSIS		31	-0.36496818	-1.0002255	0.4383057	0.95916325	1.0	1470	tags=16%, list=7%, signal=17%	
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		110	-0.29478586	-1.0000868	0.46495727	0.9590139	1.0	4651	tags=28%, list=24%, signal=37%	
GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY		262	-0.2651152	-0.99960685	0.43890676	0.9602229	1.0	1905	tags=13%, list=10%, signal=14%	
GO_AMINO_ACID_TRANSPORT	GO_AMINO_ACID_TRANSPORT		104	-0.29769558	-0.9995094	0.46181172	0.9599018	1.0	3014	tags=22%, list=15%, signal=26%	
GO_VISUAL_BEHAVIOR	GO_VISUAL_BEHAVIOR		41	-0.34554368	-0.999269	0.46483704	0.9601675	1.0	4531	tags=32%, list=23%, signal=41%	
GO_GTP_DEPENDENT_PROTEIN_BINDING	GO_GTP_DEPENDENT_PROTEIN_BINDING		23	-0.39609405	-0.99918973	0.479927	0.9597908	1.0	4369	tags=26%, list=22%, signal=34%	
GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS	GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS		491	-0.24975586	-0.99879545	0.45409837	0.9605943	1.0	4104	tags=24%, list=21%, signal=30%	
GO_NEURON_APOPTOTIC_PROCESS	GO_NEURON_APOPTOTIC_PROCESS		212	-0.2701491	-0.99842495	0.44719473	0.9614303	1.0	5054	tags=30%, list=26%, signal=40%	
GO_EXTRACELLULAR_MATRIX_ASSEMBLY	GO_EXTRACELLULAR_MATRIX_ASSEMBLY		38	-0.34844923	-0.99833614	0.4354528	0.9610818	1.0	3675	tags=24%, list=19%, signal=29%	
GO_LIPID_CATABOLIC_PROCESS	GO_LIPID_CATABOLIC_PROCESS		270	-0.2634481	-0.9981393	0.45304778	0.96116096	1.0	5682	tags=34%, list=29%, signal=47%	
GO_LAMELLIPODIUM	GO_LAMELLIPODIUM		182	-0.27708447	-0.99799013	0.4662045	0.96102405	1.0	1961	tags=15%, list=10%, signal=16%	
GO_RESPONSE_TO_DIETARY_EXCESS	GO_RESPONSE_TO_DIETARY_EXCESS		19	-0.40689445	-0.99792683	0.4425926	0.9605482	1.0	3602	tags=32%, list=18%, signal=39%	
GO_CELLULAR_RESPONSE_TO_HEAT	GO_CELLULAR_RESPONSE_TO_HEAT		124	-0.29271188	-0.9976213	0.46126762	0.96111053	1.0	4762	tags=31%, list=24%, signal=41%	
GO_SNRNA_3_END_PROCESSING	GO_SNRNA_3_END_PROCESSING		20	-0.40696776	-0.9975382	0.44	0.96073157	1.0	1709	tags=20%, list=9%, signal=22%	
GO_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION	GO_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION		17	-0.4154622	-0.99740785	0.4608379	0.9605516	1.0	2258	tags=29%, list=11%, signal=33%	
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		24	-0.38088453	-0.99732065	0.4609929	0.9601543	1.0	2775	tags=33%, list=14%, signal=39%	
GO_PROTEIN_LOCALIZATION_TO_VACUOLE	GO_PROTEIN_LOCALIZATION_TO_VACUOLE		56	-0.32629445	-0.9972102	0.46208113	0.9598915	1.0	2521	tags=23%, list=13%, signal=27%	
GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE	GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE		324	-0.25858635	-0.99711007	0.47213113	0.9595997	1.0	3601	tags=23%, list=18%, signal=28%	
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	GO_PROTEIN_HETERODIMERIZATION_ACTIVITY		341	-0.25764397	-0.9970597	0.47249192	0.95909005	1.0	4357	tags=26%, list=22%, signal=33%	
GO_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE		17	-0.41522107	-0.99704134	0.46594983	0.95847875	1.0	2111	tags=18%, list=11%, signal=20%	
GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION		26	-0.3775023	-0.9968799	0.46302816	0.95838785	1.0	4371	tags=27%, list=22%, signal=35%	
GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING		24	-0.38426402	-0.99684227	0.46812385	0.957839	1.0	2014	tags=29%, list=10%, signal=32%	
GO_AZUROPHIL_GRANULE_LUMEN	GO_AZUROPHIL_GRANULE_LUMEN		80	-0.30617306	-0.99668497	0.46209386	0.9578166	1.0	1590	tags=16%, list=8%, signal=18%	
GO_MYOFIBRIL_ASSEMBLY	GO_MYOFIBRIL_ASSEMBLY		48	-0.33470377	-0.9965229	0.46167558	0.95777124	1.0	3601	tags=27%, list=18%, signal=33%	
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		266	-0.26280028	-0.9962674	0.45709828	0.9580895	1.0	4713	tags=28%, list=24%, signal=36%	
GO_BASOLATERAL_PLASMA_MEMBRANE	GO_BASOLATERAL_PLASMA_MEMBRANE		183	-0.26914454	-0.99620247	0.4557377	0.95766526	1.0	5134	tags=31%, list=26%, signal=42%	
GO_CELLULAR_RESPONSE_TO_COPPER_ION	GO_CELLULAR_RESPONSE_TO_COPPER_ION		20	-0.40639672	-0.99537486	0.4709193	0.96025556	1.0	2146	tags=30%, list=11%, signal=34%	
GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS	GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS		29	-0.37012807	-0.99517167	0.47207206	0.9603853	1.0	841	tags=14%, list=4%, signal=14%	
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM		26	-0.38330153	-0.99513185	0.48161766	0.9598422	1.0	2427	tags=27%, list=12%, signal=31%	
GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION		26	-0.38127616	-0.9949123	0.4483395	0.9599529	1.0	2900	tags=42%, list=15%, signal=50%	
GO_MAST_CELL_GRANULE	GO_MAST_CELL_GRANULE		19	-0.4042799	-0.9947816	0.46996465	0.9597619	1.0	4531	tags=47%, list=23%, signal=62%	
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT		43	-0.33758324	-0.9943401	0.43936732	0.9608435	1.0	5729	tags=37%, list=29%, signal=52%	
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		16	-0.4206261	-0.9941964	0.47155964	0.96071637	1.0	4272	tags=50%, list=22%, signal=64%	
GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		66	-0.3125563	-0.99415976	0.47124305	0.96017265	1.0	3212	tags=21%, list=16%, signal=25%	
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT		16	-0.42352426	-0.99413013	0.4528302	0.9596155	1.0	2027	tags=38%, list=10%, signal=42%	
GO_MYELOID_CELL_DIFFERENTIATION	GO_MYELOID_CELL_DIFFERENTIATION		362	-0.256532	-0.9940756	0.4669967	0.95914465	1.0	3652	tags=24%, list=19%, signal=29%	
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		132	-0.28203824	-0.9939187	0.44522968	0.9590767	1.0	2051	tags=13%, list=10%, signal=14%	
GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		175	-0.27357528	-0.9937742	0.46422628	0.95894384	1.0	4696	tags=31%, list=24%, signal=41%	
GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS		172	-0.27329972	-0.99365693	0.46329528	0.95870125	1.0	4409	tags=26%, list=22%, signal=33%	
GO_LENS_FIBER_CELL_DIFFERENTIATION	GO_LENS_FIBER_CELL_DIFFERENTIATION		23	-0.39548922	-0.99355036	0.48320895	0.95842606	1.0	4133	tags=30%, list=21%, signal=39%	
GO_PHOSPHOLIPID_METABOLIC_PROCESS	GO_PHOSPHOLIPID_METABOLIC_PROCESS		383	-0.25320926	-0.9932128	0.48205927	0.9590666	1.0	4702	tags=31%, list=24%, signal=40%	
GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		182	-0.27345917	-0.99297345	0.45904437	0.9593303	1.0	3228	tags=20%, list=16%, signal=24%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		35	-0.35233718	-0.9926107	0.43910807	0.9601335	1.0	2901	tags=29%, list=15%, signal=33%	
GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS		70	-0.31267926	-0.9924584	0.47212544	0.96001744	1.0	6610	tags=36%, list=34%, signal=54%	
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE		181	-0.27269298	-0.99171454	0.4714765	0.96228445	1.0	4183	tags=30%, list=21%, signal=38%	
GO_CONTRACTILE_FIBER	GO_CONTRACTILE_FIBER		180	-0.27294952	-0.9916619	0.47504303	0.9617961	1.0	4082	tags=26%, list=21%, signal=33%	
GO_HISTONE_DEUBIQUITINATION	GO_HISTONE_DEUBIQUITINATION		22	-0.38911697	-0.9914988	0.44522968	0.9617714	1.0	5170	tags=45%, list=26%, signal=62%	
GO_DOPAMINE_TRANSPORT	GO_DOPAMINE_TRANSPORT		30	-0.3643764	-0.9913369	0.47469458	0.96169573	1.0	3181	tags=13%, list=16%, signal=16%	
GO_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS		19	-0.4020793	-0.9912294	0.46309963	0.9614406	1.0	6160	tags=63%, list=31%, signal=92%	
GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS		35	-0.35756832	-0.9910656	0.46268657	0.9614161	1.0	2654	tags=17%, list=14%, signal=20%	
GO_CEREBELLAR_CORTEX_DEVELOPMENT	GO_CEREBELLAR_CORTEX_DEVELOPMENT		40	-0.34254774	-0.990954	0.46448088	0.9611776	1.0	5411	tags=38%, list=28%, signal=52%	
GO_NEUROTRANSMITTER_METABOLIC_PROCESS	GO_NEUROTRANSMITTER_METABOLIC_PROCESS		122	-0.28598166	-0.990856	0.49155405	0.9608596	1.0	3668	tags=29%, list=19%, signal=35%	
GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY		128	-0.2875903	-0.9907831	0.46059546	0.96048814	1.0	4676	tags=24%, list=24%, signal=32%	
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		145	-0.28198963	-0.99054015	0.48958334	0.9607728	1.0	4230	tags=28%, list=22%, signal=36%	
GO_MYELOID_CELL_HOMEOSTASIS	GO_MYELOID_CELL_HOMEOSTASIS		138	-0.28029132	-0.9902749	0.4484536	0.961076	1.0	3079	tags=21%, list=16%, signal=25%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS		45	-0.33282724	-0.99022746	0.45296168	0.9605787	1.0	3623	tags=29%, list=18%, signal=35%	
GO_REGULATION_OF_PROTEIN_BINDING	GO_REGULATION_OF_PROTEIN_BINDING		206	-0.2704203	-0.98968065	0.47940692	0.96209204	1.0	5539	tags=35%, list=28%, signal=49%	
GO_PYRIDINE_NUCLEOTIDE_METABOLIC_PROCESS	GO_PYRIDINE_NUCLEOTIDE_METABOLIC_PROCESS		29	-0.36531428	-0.9895301	0.4864865	0.96199834	1.0	4776	tags=34%, list=24%, signal=45%	
GO_POSITIVE_T_CELL_SELECTION	GO_POSITIVE_T_CELL_SELECTION		32	-0.36236018	-0.9894083	0.46678966	0.9617872	1.0	2027	tags=41%, list=10%, signal=45%	
GO_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	GO_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		31	-0.35905382	-0.98929477	0.4641577	0.96157223	1.0	5286	tags=39%, list=27%, signal=53%	
GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		71	-0.30957416	-0.9892844	0.46582735	0.96092963	1.0	3590	tags=31%, list=18%, signal=38%	
GO_MOTILE_CILIUM	GO_MOTILE_CILIUM		127	-0.2861639	-0.98925835	0.47341338	0.9603478	1.0	3724	tags=19%, list=19%, signal=23%	
GO_VIRAL_GENOME_REPLICATION	GO_VIRAL_GENOME_REPLICATION		115	-0.2870235	-0.9891561	0.46596858	0.9600697	1.0	4066	tags=25%, list=21%, signal=32%	
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS	GO_INTERMEDIATE_FILAMENT_BASED_PROCESS		38	-0.34587163	-0.98910666	0.45740741	0.959586	1.0	5002	tags=39%, list=25%, signal=53%	
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		202	-0.26919752	-0.98890555	0.47715735	0.95970374	1.0	2116	tags=15%, list=11%, signal=17%	
GO_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GO_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE		24	-0.3820455	-0.9887132	0.45864663	0.9598149	1.0	894	tags=13%, list=5%, signal=13%	
GO_REGIONALIZATION	GO_REGIONALIZATION		282	-0.26025927	-0.9886006	0.47466215	0.9596081	1.0	2376	tags=14%, list=12%, signal=16%	
GO_PROSTAGLANDIN_TRANSPORT	GO_PROSTAGLANDIN_TRANSPORT		16	-0.42001915	-0.9884655	0.47368422	0.95947033	1.0	3024	tags=31%, list=15%, signal=37%	
GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE		67	-0.31723586	-0.98815405	0.5008606	0.959998	1.0	817	tags=9%, list=4%, signal=9%	
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		185	-0.27134874	-0.98788023	0.47529814	0.9603325	1.0	4696	tags=32%, list=24%, signal=42%	
GO_NCRNA_TRANSCRIPTION	GO_NCRNA_TRANSCRIPTION		102	-0.2931677	-0.9877193	0.45620438	0.960257	1.0	4491	tags=32%, list=23%, signal=42%	
GO_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY	GO_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY		68	-0.31159034	-0.9876533	0.4566787	0.95985496	1.0	4649	tags=32%, list=24%, signal=42%	
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS	GO_REGULATION_OF_SPROUTING_ANGIOGENESIS		63	-0.3165517	-0.98746276	0.47560975	0.959946	1.0	3470	tags=29%, list=18%, signal=35%	
GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		18	-0.41230348	-0.98705333	0.47395834	0.96090347	1.0	2684	tags=33%, list=14%, signal=39%	
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT		36	-0.3492836	-0.9869839	0.47697973	0.9604848	1.0	4651	tags=31%, list=24%, signal=40%	
GO_OSTEOCLAST_DEVELOPMENT	GO_OSTEOCLAST_DEVELOPMENT		18	-0.41600227	-0.98681414	0.49452555	0.96044683	1.0	3953	tags=50%, list=20%, signal=63%	
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS		54	-0.32471788	-0.98660755	0.45892859	0.9606173	1.0	2648	tags=20%, list=13%, signal=23%	
GO_LEUKOTRIENE_METABOLIC_PROCESS	GO_LEUKOTRIENE_METABOLIC_PROCESS		21	-0.3960842	-0.9865693	0.47678572	0.96008116	1.0	1756	tags=24%, list=9%, signal=26%	
GO_REGULATION_OF_PEPTIDE_SECRETION	GO_REGULATION_OF_PEPTIDE_SECRETION		423	-0.24989651	-0.9859642	0.4910859	0.9617437	1.0	3192	tags=20%, list=16%, signal=23%	
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		72	-0.3075454	-0.9858726	0.4938704	0.9614352	1.0	2883	tags=22%, list=15%, signal=26%	
GO_OXIDOREDUCTION_COENZYME_METABOLIC_PROCESS	GO_OXIDOREDUCTION_COENZYME_METABOLIC_PROCESS		47	-0.3308844	-0.98559064	0.46524063	0.9618998	1.0	5706	tags=40%, list=29%, signal=57%	
