NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_REGULATION_OF_CENTROSOME_DUPLICATION	GO_REGULATION_OF_CENTROSOME_DUPLICATION		39	0.33537906	0.98024124	0.48878923	0.8936879	1.0	1658	tags=15%, list=8%, signal=17%	
GO_CERAMIDE_BIOSYNTHETIC_PROCESS	GO_CERAMIDE_BIOSYNTHETIC_PROCESS		57	0.31710738	0.98019946	0.48451328	0.8930601	1.0	2443	tags=18%, list=12%, signal=20%	
GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		101	0.28327283	0.98010135	0.4888889	0.89264774	1.0	2882	tags=21%, list=15%, signal=24%	
GO_AMELOGENESIS	GO_AMELOGENESIS		22	0.37762514	0.97969335	0.47906977	0.8933522	1.0	2386	tags=23%, list=12%, signal=26%	
GO_INTERFERON_GAMMA_PRODUCTION	GO_INTERFERON_GAMMA_PRODUCTION		100	0.28607705	0.97941387	0.49759614	0.89358443	1.0	1840	tags=19%, list=9%, signal=21%	
GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR		23	0.37412938	0.97905844	0.46993318	0.8941195	1.0	1331	tags=13%, list=7%, signal=14%	
GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS		90	0.29250294	0.9786485	0.4547619	0.8948425	1.0	3805	tags=24%, list=19%, signal=30%	
GO_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GO_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		78	0.2999362	0.9775549	0.4791155	0.89821535	1.0	2697	tags=24%, list=14%, signal=28%	
GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR		73	0.2970665	0.9769076	0.4654378	0.89983445	1.0	2972	tags=30%, list=15%, signal=35%	
GO_REGULATION_OF_BLOOD_CIRCULATION	GO_REGULATION_OF_BLOOD_CIRCULATION		215	0.25724497	0.9764866	0.51937985	0.9006157	1.0	1965	tags=15%, list=10%, signal=17%	
GO_REGULATION_OF_MACROAUTOPHAGY	GO_REGULATION_OF_MACROAUTOPHAGY		165	0.26224875	0.97604	0.50966185	0.90153015	1.0	2309	tags=18%, list=12%, signal=20%	
GO_PEPTIDYL_THREONINE_MODIFICATION	GO_PEPTIDYL_THREONINE_MODIFICATION		110	0.28006092	0.975742	0.49881798	0.90182	1.0	3107	tags=25%, list=16%, signal=29%	
GO_PHOSPHOLIPID_CATABOLIC_PROCESS	GO_PHOSPHOLIPID_CATABOLIC_PROCESS		35	0.34406996	0.9755197	0.4481132	0.9018506	1.0	5153	tags=46%, list=26%, signal=62%	
GO_RESPONSE_TO_ACTIVITY	GO_RESPONSE_TO_ACTIVITY		56	0.3096883	0.9755085	0.4364035	0.9011096	1.0	2404	tags=20%, list=12%, signal=22%	
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		34	0.34074402	0.9754211	0.47777778	0.90067255	1.0	1542	tags=18%, list=8%, signal=19%	
GO_CYTOPLASMIC_MICROTUBULE	GO_CYTOPLASMIC_MICROTUBULE		62	0.304502	0.9752796	0.49164677	0.9004144	1.0	508	tags=10%, list=3%, signal=10%	
GO_TRANSLESION_SYNTHESIS	GO_TRANSLESION_SYNTHESIS		41	0.33347112	0.9748711	0.46292135	0.9011706	1.0	2972	tags=29%, list=15%, signal=34%	
GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		67	0.30768213	0.9748081	0.48584905	0.9006295	1.0	1576	tags=18%, list=8%, signal=19%	
GO_PROTEIN_COMPLEX_OLIGOMERIZATION	GO_PROTEIN_COMPLEX_OLIGOMERIZATION		393	0.24121386	0.97468245	0.5268817	0.9003439	1.0	3629	tags=21%, list=18%, signal=26%	
GO_MICROTUBULE_PLUS_END_BINDING	GO_MICROTUBULE_PLUS_END_BINDING		16	0.40958998	0.9744552	0.45898005	0.9004324	1.0	482	tags=13%, list=2%, signal=13%	
GO_DENDRITE_EXTENSION	GO_DENDRITE_EXTENSION		24	0.3725844	0.9744151	0.48868778	0.8998165	1.0	1922	tags=25%, list=10%, signal=28%	
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		33	0.34181386	0.9739321	0.4966292	0.9008473	1.0	4931	tags=36%, list=25%, signal=48%	
GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		117	0.27500582	0.97350836	0.49433106	0.90166247	1.0	1523	tags=13%, list=8%, signal=14%	
GO_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION		15	0.40567258	0.9733431	0.4896074	0.90151954	1.0	906	tags=13%, list=5%, signal=14%	
GO_CHROMATIN_ASSEMBLY	GO_CHROMATIN_ASSEMBLY		84	0.29204607	0.9733336	0.50769234	0.9007731	1.0	3780	tags=27%, list=19%, signal=34%	
GO_EXOGENOUS_PROTEIN_BINDING	GO_EXOGENOUS_PROTEIN_BINDING		68	0.302357	0.97270393	0.49425286	0.90226835	1.0	887	tags=10%, list=5%, signal=11%	
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN		24	0.3679453	0.97233856	0.48401827	0.90282583	1.0	2847	tags=13%, list=14%, signal=15%	
GO_DNA_INTEGRITY_CHECKPOINT	GO_DNA_INTEGRITY_CHECKPOINT		154	0.26604697	0.97210723	0.5022523	0.90293115	1.0	3776	tags=27%, list=19%, signal=33%	
GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION		424	0.2381506	0.97164756	0.54353565	0.9038526	1.0	3542	tags=24%, list=18%, signal=28%	
GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT		30	0.35180074	0.9714072	0.49656752	0.9039735	1.0	2012	tags=20%, list=10%, signal=22%	
GO_DEVELOPMENTAL_MATURATION	GO_DEVELOPMENTAL_MATURATION		238	0.25327873	0.97139275	0.51392406	0.9032491	1.0	2911	tags=19%, list=15%, signal=22%	
GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION		34	0.3497833	0.97131926	0.49532712	0.9027487	1.0	3886	tags=35%, list=20%, signal=44%	
GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		82	0.291565	0.9710748	0.4917647	0.90285623	1.0	3290	tags=20%, list=17%, signal=23%	
GO_DENDRITIC_TREE	GO_DENDRITIC_TREE		480	0.23767371	0.97063845	0.55026454	0.9036653	1.0	3480	tags=22%, list=18%, signal=26%	
GO_REGULATION_OF_ANION_TRANSPORT	GO_REGULATION_OF_ANION_TRANSPORT		73	0.29654858	0.97053164	0.48557693	0.9032872	1.0	1126	tags=15%, list=6%, signal=16%	
GO_RRNA_METABOLIC_PROCESS	GO_RRNA_METABOLIC_PROCESS		215	0.25650632	0.97052705	0.51653945	0.90253705	1.0	2934	tags=20%, list=15%, signal=24%	
GO_PEPTIDE_CROSS_LINKING	GO_PEPTIDE_CROSS_LINKING		23	0.3833297	0.97050387	0.4769585	0.90186137	1.0	917	tags=17%, list=5%, signal=18%	
GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT	GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT		21	0.376297	0.9704742	0.49006623	0.9012142	1.0	4572	tags=43%, list=23%, signal=56%	
GO_TYPE_B_PANCREATIC_CELL_PROLIFERATION	GO_TYPE_B_PANCREATIC_CELL_PROLIFERATION		18	0.39489326	0.96993333	0.47663552	0.9024023	1.0	4534	tags=50%, list=23%, signal=65%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		97	0.2854518	0.96882176	0.5140187	0.9057693	1.0	4668	tags=38%, list=24%, signal=50%	
GO_RESPONSE_TO_OXIDATIVE_STRESS	GO_RESPONSE_TO_OXIDATIVE_STRESS		397	0.23967357	0.96880996	0.56182796	0.90505636	1.0	2643	tags=18%, list=13%, signal=21%	
GO_ACTIVATION_OF_MAPK_ACTIVITY	GO_ACTIVATION_OF_MAPK_ACTIVITY		138	0.26695007	0.96879566	0.53904283	0.9043336	1.0	2023	tags=14%, list=10%, signal=16%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION		23	0.3683552	0.9686606	0.4851936	0.90406066	1.0	853	tags=9%, list=4%, signal=9%	
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_REGULATION_OF_WNT_SIGNALING_PATHWAY		331	0.2465298	0.96855396	0.52606636	0.9036782	1.0	3162	tags=20%, list=16%, signal=24%	
GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION		17	0.3984283	0.968263	0.5021834	0.9039782	1.0	5688	tags=65%, list=29%, signal=91%	
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		170	0.25810945	0.9671204	0.5410959	0.907474	1.0	3445	tags=22%, list=18%, signal=26%	
GO_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GO_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		36	0.33763218	0.9670796	0.4890351	0.90686023	1.0	598	tags=11%, list=3%, signal=11%	
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_REGULATION_OF_CHROMOSOME_SEGREGATION		95	0.28182873	0.9669359	0.48591548	0.906666	1.0	1751	tags=18%, list=9%, signal=20%	
GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		83	0.28698677	0.9662026	0.4987775	0.90860564	1.0	2697	tags=22%, list=14%, signal=25%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_SECRETION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_SECRETION		31	0.34577265	0.96619016	0.47098213	0.9078931	1.0	979	tags=13%, list=5%, signal=14%	
GO_ATP_DEPENDENT_CHROMATIN_REMODELING	GO_ATP_DEPENDENT_CHROMATIN_REMODELING		70	0.29917756	0.96615696	0.5033557	0.9072426	1.0	3925	tags=33%, list=20%, signal=41%	
GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING		130	0.26898912	0.9659096	0.5235849	0.9073912	1.0	3099	tags=21%, list=16%, signal=24%	
GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS		85	0.282992	0.96588236	0.50678736	0.90673316	1.0	1874	tags=14%, list=10%, signal=16%	
GO_REGULATION_OF_MUSCLE_CONTRACTION	GO_REGULATION_OF_MUSCLE_CONTRACTION		126	0.27061605	0.9658347	0.5180723	0.90617156	1.0	3425	tags=25%, list=17%, signal=31%	
GO_REGULATION_OF_PHAGOCYTOSIS	GO_REGULATION_OF_PHAGOCYTOSIS		85	0.287637	0.96573967	0.51306415	0.90576416	1.0	1396	tags=15%, list=7%, signal=16%	
GO_BLOC_COMPLEX	GO_BLOC_COMPLEX		20	0.3702485	0.96564287	0.48210526	0.90535897	1.0	684	tags=15%, list=3%, signal=16%	
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		205	0.25482807	0.96555966	0.5375	0.90490633	1.0	2034	tags=14%, list=10%, signal=16%	
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		272	0.24736978	0.9653053	0.5561097	0.9050819	1.0	3131	tags=18%, list=16%, signal=22%	
GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS		65	0.2994676	0.9651096	0.5045872	0.9050497	1.0	1279	tags=14%, list=7%, signal=15%	
GO_ACETYL_COA_METABOLIC_PROCESS	GO_ACETYL_COA_METABOLIC_PROCESS		36	0.3407592	0.9650683	0.51901567	0.90442955	1.0	4123	tags=39%, list=21%, signal=49%	
GO_OUTFLOW_TRACT_MORPHOGENESIS	GO_OUTFLOW_TRACT_MORPHOGENESIS		68	0.29727095	0.9649939	0.5089686	0.90394944	1.0	2631	tags=18%, list=13%, signal=20%	
GO_NUCLEAR_TRANSPORT	GO_NUCLEAR_TRANSPORT		324	0.2404931	0.9645818	0.5766234	0.90480536	1.0	2984	tags=19%, list=15%, signal=21%	
GO_MONOCYTE_CHEMOTAXIS	GO_MONOCYTE_CHEMOTAXIS		57	0.3010579	0.9645757	0.5011655	0.9040716	1.0	3443	tags=23%, list=18%, signal=28%	
GO_PROTEIN_KINASE_COMPLEX	GO_PROTEIN_KINASE_COMPLEX		97	0.28115487	0.9644127	0.5339806	0.9039218	1.0	3776	tags=28%, list=19%, signal=34%	
GO_PROTEIN_DEGLYCOSYLATION	GO_PROTEIN_DEGLYCOSYLATION		28	0.3565768	0.9643354	0.50790066	0.9034672	1.0	2500	tags=25%, list=13%, signal=29%	
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		82	0.29524347	0.96404123	0.5129412	0.90383106	1.0	4163	tags=34%, list=21%, signal=43%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		116	0.27309054	0.96389633	0.529274	0.9036095	1.0	1344	tags=13%, list=7%, signal=14%	
GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		29	0.3484175	0.9636764	0.5077951	0.9036307	1.0	3180	tags=31%, list=16%, signal=37%	
GO_MICROTUBULE	GO_MICROTUBULE		375	0.23996627	0.96362823	0.56125355	0.90306675	1.0	2551	tags=16%, list=13%, signal=18%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	GO_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION		26	0.36325228	0.96353847	0.47457626	0.9026456	1.0	1126	tags=15%, list=6%, signal=16%	
GO_VACUOLAR_TRANSPORT	GO_VACUOLAR_TRANSPORT		133	0.2676775	0.9635162	0.53023255	0.9019779	1.0	2244	tags=18%, list=11%, signal=20%	
GO_DENDRITIC_CELL_MIGRATION	GO_DENDRITIC_CELL_MIGRATION		27	0.3610562	0.9630003	0.4889868	0.9030994	1.0	1266	tags=19%, list=6%, signal=20%	
GO_SKELETAL_SYSTEM_DEVELOPMENT	GO_SKELETAL_SYSTEM_DEVELOPMENT		448	0.23585363	0.96293736	0.57824934	0.90261054	1.0	3078	tags=18%, list=16%, signal=21%	
GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING		38	0.3275118	0.96276337	0.5	0.9024924	1.0	3060	tags=24%, list=16%, signal=28%	
GO_EXOCYTIC_VESICLE	GO_EXOCYTIC_VESICLE		176	0.25776902	0.96211225	0.52369666	0.90420765	1.0	3786	tags=26%, list=19%, signal=31%	
GO_RESPONSE_TO_TYPE_I_INTERFERON	GO_RESPONSE_TO_TYPE_I_INTERFERON		77	0.28679138	0.961907	0.5121951	0.9042249	1.0	3290	tags=29%, list=17%, signal=34%	
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING	GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING		22	0.37319362	0.9608919	0.5096774	0.9071358	1.0	3335	tags=36%, list=17%, signal=44%	
GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING		77	0.29392463	0.9603701	0.53899086	0.9082215	1.0	3082	tags=23%, list=16%, signal=28%	
GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		469	0.23376983	0.95968294	0.6356383	0.9099818	1.0	2952	tags=19%, list=15%, signal=21%	
GO_INTERLEUKIN_6_BIOSYNTHETIC_PROCESS	GO_INTERLEUKIN_6_BIOSYNTHETIC_PROCESS		22	0.3699769	0.9595159	0.49773756	0.9098357	1.0	1531	tags=14%, list=8%, signal=15%	
GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		92	0.28475913	0.9594576	0.5022831	0.9092757	1.0	3453	tags=29%, list=18%, signal=35%	
GO_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	GO_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS		28	0.3505451	0.95930886	0.5102041	0.90908766	1.0	1266	tags=11%, list=6%, signal=11%	
GO_RESPONSE_TO_PROGESTERONE	GO_RESPONSE_TO_PROGESTERONE		37	0.32753295	0.9592248	0.517321	0.90864784	1.0	397	tags=5%, list=2%, signal=6%	
GO_CELLULAR_RESPONSE_TO_RADIATION	GO_CELLULAR_RESPONSE_TO_RADIATION		160	0.26073796	0.9588762	0.5606469	0.90918505	1.0	4039	tags=29%, list=21%, signal=36%	
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS		18	0.39284325	0.95885193	0.49772727	0.9085347	1.0	2363	tags=22%, list=12%, signal=25%	
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		31	0.3488943	0.9586396	0.5046296	0.9085424	1.0	1858	tags=19%, list=9%, signal=21%	
GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		26	0.36151552	0.9584417	0.48878923	0.9085557	1.0	2942	tags=31%, list=15%, signal=36%	
GO_GROWTH_FACTOR_BINDING	GO_GROWTH_FACTOR_BINDING		122	0.26833016	0.95822346	0.5529412	0.9086589	1.0	3892	tags=25%, list=20%, signal=30%	
GO_MICROBODY_LUMEN	GO_MICROBODY_LUMEN		47	0.31544706	0.9582087	0.5034325	0.9079649	1.0	4129	tags=36%, list=21%, signal=46%	
GO_TRANSCRIPTION_FACTOR_COMPLEX	GO_TRANSCRIPTION_FACTOR_COMPLEX		313	0.24353033	0.95803833	0.5862069	0.90783805	1.0	3472	tags=24%, list=18%, signal=28%	
GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS		65	0.29749328	0.95773727	0.53097343	0.90818304	1.0	4123	tags=34%, list=21%, signal=43%	
GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS		96	0.2768661	0.95770293	0.5516432	0.90756816	1.0	4879	tags=36%, list=25%, signal=48%	
GO_G1_DNA_DAMAGE_CHECKPOINT	GO_G1_DNA_DAMAGE_CHECKPOINT		63	0.29648626	0.9576924	0.49780703	0.90686506	1.0	2298	tags=21%, list=12%, signal=23%	
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY		88	0.28722936	0.957506	0.5371179	0.9067959	1.0	2785	tags=17%, list=14%, signal=20%	
GO_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GO_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		32	0.34806326	0.9567731	0.48504272	0.9087669	1.0	2671	tags=22%, list=14%, signal=25%	
GO_THIOESTER_BIOSYNTHETIC_PROCESS	GO_THIOESTER_BIOSYNTHETIC_PROCESS		51	0.30943805	0.9567297	0.50364965	0.90818894	1.0	3805	tags=33%, list=19%, signal=41%	
GO_PROTEIN_POLYMERIZATION	GO_PROTEIN_POLYMERIZATION		244	0.24736454	0.9565988	0.5706806	0.90793276	1.0	2518	tags=17%, list=13%, signal=19%	
GO_REGULATION_OF_PRESYNAPSE_ORGANIZATION	GO_REGULATION_OF_PRESYNAPSE_ORGANIZATION		19	0.37824866	0.9562998	0.4947589	0.9082993	1.0	2409	tags=21%, list=12%, signal=24%	
GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		15	0.40473744	0.9562997	0.50110376	0.9075674	1.0	3465	tags=27%, list=18%, signal=32%	
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING		295	0.24367575	0.9562989	0.60477453	0.90684044	1.0	3420	tags=23%, list=17%, signal=28%	
GO_HISTONE_PHOSPHORYLATION	GO_HISTONE_PHOSPHORYLATION		35	0.3341514	0.9560399	0.52665246	0.90705043	1.0	4070	tags=29%, list=21%, signal=36%	
GO_RHYTHMIC_PROCESS	GO_RHYTHMIC_PROCESS		250	0.24782166	0.9559238	0.5610329	0.90674984	1.0	4109	tags=27%, list=21%, signal=33%	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		110	0.27612108	0.9555394	0.5531401	0.9074437	1.0	2814	tags=20%, list=14%, signal=23%	
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		25	0.3585726	0.9551356	0.52680653	0.90819377	1.0	3068	tags=28%, list=16%, signal=33%	
GO_PHOSPHATIDYLINOSITOL_BINDING	GO_PHOSPHATIDYLINOSITOL_BINDING		217	0.25433016	0.9550696	0.5767196	0.9077011	1.0	2147	tags=18%, list=11%, signal=19%	
GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS	GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS		15	0.4077524	0.95405287	0.4879121	0.91067314	1.0	231	tags=7%, list=1%, signal=7%	
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		152	0.26135242	0.9533562	0.5825	0.91247535	1.0	2962	tags=21%, list=15%, signal=25%	
GO_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS	GO_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS		41	0.32632142	0.9529388	0.5349887	0.91328806	1.0	3126	tags=24%, list=16%, signal=29%	
GO_NOSE_DEVELOPMENT	GO_NOSE_DEVELOPMENT		15	0.4034359	0.9528615	0.5066964	0.9128494	1.0	165	tags=7%, list=1%, signal=7%	
GO_ONE_CARBON_METABOLIC_PROCESS	GO_ONE_CARBON_METABOLIC_PROCESS		25	0.3643516	0.9528494	0.5033408	0.91217923	1.0	2988	tags=28%, list=15%, signal=33%	
GO_SECRETORY_GRANULE_ORGANIZATION	GO_SECRETORY_GRANULE_ORGANIZATION		30	0.33916277	0.95277125	0.502193	0.9117687	1.0	2176	tags=23%, list=11%, signal=26%	
GO_MICROTUBULE_PLUS_END	GO_MICROTUBULE_PLUS_END		21	0.3708039	0.95264375	0.5133333	0.91151136	1.0	2515	tags=19%, list=13%, signal=22%	
GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		145	0.26561752	0.9526375	0.5576923	0.9108096	1.0	3757	tags=28%, list=19%, signal=35%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DRUG	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DRUG		23	0.36389136	0.95226383	0.52538633	0.9114335	1.0	5024	tags=35%, list=26%, signal=47%	
GO_RESPONSE_TO_METAL_ION	GO_RESPONSE_TO_METAL_ION		310	0.2426532	0.9521769	0.5926893	0.9110232	1.0	2009	tags=13%, list=10%, signal=14%	
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		21	0.37005565	0.9521213	0.5011442	0.9104853	1.0	1858	tags=24%, list=9%, signal=26%	
GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_I_PROMOTER	GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_I_PROMOTER		35	0.33478692	0.95205456	0.52678573	0.9099997	1.0	3335	tags=34%, list=17%, signal=41%	
GO_DIGESTIVE_TRACT_MORPHOGENESIS	GO_DIGESTIVE_TRACT_MORPHOGENESIS		43	0.3194476	0.95133966	0.5217391	0.91183853	1.0	976	tags=12%, list=5%, signal=12%	
GO_FEMALE_PREGNANCY	GO_FEMALE_PREGNANCY		156	0.25810742	0.9511851	0.58809525	0.9116608	1.0	2417	tags=15%, list=12%, signal=17%	
GO_CELL_CELL_SIGNALING_BY_WNT	GO_CELL_CELL_SIGNALING_BY_WNT		465	0.23188303	0.9504442	0.637883	0.9136481	1.0	3174	tags=20%, list=16%, signal=24%	
GO_ERYTHROCYTE_DEVELOPMENT	GO_ERYTHROCYTE_DEVELOPMENT		29	0.34705877	0.9504124	0.5280899	0.91304314	1.0	4509	tags=52%, list=23%, signal=67%	
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT	GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT		65	0.29545662	0.9503907	0.52764976	0.91239786	1.0	2081	tags=18%, list=11%, signal=21%	
